student_id,index
D0518641,151904
D0518643,151914
D0518653,151923
D0518675,151931
D0518704,151950
D0518714,151957
D0518754,151973
D0518758,151978
D0518800,151993
D0518819,152004
D0518841,152023
D0518846,152034
D0518853,152043
D0518948,152097
D0518958,152107
D0518970,152115
D0518975,152124
D0519008,152143
D0519009,152150
D0519028,152167
D0519046,152174
D0519052,152183
D0519072,152192
D0519077,152208
D0519098,152216
D0519111,152225
D0519138,152255
D0519169,152271
D0519185,152289
D0519242,152316
D0519267,152323
D0519294,152355
D0519302,152373
D0519322,152383
D0519333,152388
D0519341,152401
D0519350,152416
D0519351,152421
D0519358,152429
D0519365,152438
D0519371,152449
D0519383,152469
D0519385,152478
D0519406,152494
D0519416,152499
D0519422,152504
D0519443,152509
D0519446,152518
D0519469,152527
D0519492,152540
D0519584,152612
D0519596,152626
D0519615,152647
D0519646,152652
D0519648,152660
D0519649,152670
D0519699,152691
D0519726,152705
D0519732,152713
D0519760,152724
D0519799,152737
D0519809,152742
D0519818,152756
D0519866,152775
D0519877,152788
D0519889,152801
D0519905,152817
D0519906,152822
D0519917,152830
D0519936,152852
D0520000,152881
D0520019,152890
D0520023,152899
D0520046,152911
D0520082,152930
D0520098,152951
D0520100,152958
D0520130,152963
D0520170,152979
D0520192,152982
D0520308,153049
D0520313,153054
D0520334,153076
D0520345,153090
D0520380,153096
D0520401,153107
D0520454,153119
D0520490,153154
D0520563,153178
D0520615,153248
D0520643,153255
D0520651,153272
D0520679,153284
D0520684,153292
D0520686,153302
D0520706,153311
D0520716,153329
D0520727,153352
D0520782,153372
D0520785,153384
D0520807,153394
D0520860,153427
D0520883,153436
D0520897,153449
D0520906,153458
D0520935,153475
D0520966,153498
D0521001,153508
D0521026,153517
D0521029,153523
D0521031,153532
D0521047,153544
D0521053,153551
D0521066,153558
D0521078,153567
D0521094,153593
D0521098,153598
D0521122,153606
D0521128,153617
D0521129,153622
D0521134,153625
D0521143,153632
D0521217,153651
D0521251,153679
D0521260,153692
D0521311,153701
D0521318,153710
D0521347,153731
D0521377,153763
D0521382,153768
D0521388,153776
D0521397,153781
D0521467,153799
D0521473,153810
D0521477,153818
D0521516,153837
D0521521,153844
D0521533,153858
D0521545,153879
D0521558,153888
D0521571,153900
D0521574,153906
D0521622,153929
D0521690,153959
D0521700,153967
D0521715,153996
D0521722,154010
D0521734,154021
D0521753,154059
D0521760,154067
D0521764,154072
D0521773,154077
D0521782,154085
D0521798,154116
D0521814,154121
D0521848,154134
D0521880,154148
D0521900,154163
D0521950,154184
D0521969,154197
D0521982,154225
D0522030,154234
D0522035,154241
D0522036,154250
D0522064,154260
D0522069,154266
D0522101,154297
D0522107,154302
D0522112,154305
D0522137,154312
D0522160,154321
D0522163,154330
D0522210,154354
D0522252,154371
D0522280,154388
D0522288,154395
D0522299,154404
D0522305,154424
D0522332,154429
D0522392,154434
D0522399,154443
D0522409,154451
D0522469,154483
D0522488,154493
D0522500,154502
D0522506,154511
D0522508,154519
D0522524,154535
D0522549,154538
D0522553,154546
D0522611,154566
D0522633,154582
D0522680,154589
D0522700,154598
D0522727,154614
D0522730,154623
D0522780,154663
D0522783,154666
D0522822,154688
D0522832,154693
D0522855,154706
D0522858,154724
D0522883,154731
D0522886,154736
D0522908,154751
D0522949,154779
D0522971,154788
D0522987,154796
D0523022,154814
D0523025,154819
D0523026,154825
D0523038,154844
D0523098,154876
D0523105,154887
D0523107,154892
D0523116,154901
D0523122,154911
D0523158,154928
D0523159,154933
D0523169,154943
D0523181,154972
D0523202,154982
D0523238,154995
D0523245,155011
D0523251,155017
D0523264,155022
D0523266,155033
D0523268,155042
D0523304,155063
D0523331,155077
D0523366,155095
D0523369,155104
D0523372,155109
D0523424,155142
D0523426,155151
D0523431,155156
D0523471,155183
D0523506,155196
D0523511,155203
D0523533,155223
D0523550,155246
D0523595,155263
D0523617,155272
D0523643,155281
D0523645,155284
D0523699,155291
D0523711,155298
D0523739,155307
D0523776,155328
D0523791,155340
D0523794,155347
D0523808,155352
D0523816,155358
D0523828,155367
D0523917,155385
D0523928,155390
D0523948,155410
D0523977,155451
D0523980,155461
D0524000,155470
D0524029,155492
D0524041,155501
D0524051,155513
D0524098,155537
D0524106,155546
D0524111,155553
D0524125,155558
D0524134,155570
D0524150,155584
D0524180,155615
D0524182,155620
D0524190,155625
D0524239,155642
D0524258,155656
D0524260,155665
D0524274,155672
D0524286,155687
D0524288,155695
D0524308,155716
D0524330,155731
D0524372,155765
D0524387,155777
D0524396,155786
D0524490,155821
D0524504,155826
D0524522,155835
D0524527,155839
D0524529,155848
D0524595,155874
D0524606,155886
D0524635,155911
D0524639,155916
D0524648,155929
D0524655,155938
D0524658,155946
D0524716,155978
D0524730,155981
D0524785,156001
D0524843,156023
D0524848,156030
D0524857,156039
D0524858,156046
D0524904,156065
D0524916,156074
D0524934,156098
D0524958,156118
D0524991,156143
D0525022,156167
D0525042,156172
D0525057,156192
D0525078,156208
D0525081,156216
D0525092,156231
D0525093,156240
D0525098,156247
D0525117,156253
D0525123,156258
D0525135,156279
D0525146,156282
D0525147,156291
D0525157,156300
D0525158,156307
D0525232,156347
D0525249,156377
D0525254,156386
D0525270,156408
D0525276,156413
D0525289,156419
D0525316,156426
D0525321,156435
D0525331,156440
D0525344,156447
D0525353,156476
D0525369,156490
D0525379,156511
D0525386,156520
D0525406,156553
D0525411,156574
D0525432,156596
D0525439,156607
D0525447,156624
D0525455,156632
D0525510,156659
D0525571,156666
D0525600,156675
D0525632,156684
D0525653,156695
D0525666,156704
D0525693,156714
D0525703,156724
D0525717,156737
D0525727,156746
D0525740,156761
D0525755,156772
D0525763,156788
D0525782,156797
D0525792,156804
D0525795,156809
D0525826,156832
D0525897,156849
D0525914,156874
D0525927,156896
D0525934,156905
D0525935,156913
D0525990,156925
D0526071,156936
D0526113,156949
D0526115,156959
D0526128,156978
D0526137,157000
D0526139,157005
D0526160,157024
D0526242,157040
D0526256,157049
D0526261,157057
D0526286,157073
D0526296,157081
D0526316,157090
D0526374,157118
D0526383,157133
D0526401,157140
D0526427,157161
D0526435,157170
D0526460,157179
D0526468,157186
D0526477,157199
D0526482,157206
D0526503,157216
D0526505,157224
D0526517,157229
D0526524,157240
D0526559,157251
D0526662,157291
D0526717,157298
D0526720,157307
D0526726,157312
D0526737,157331
D0526754,157344
D0526794,157358
D0526796,157363
D0526826,157381
D0526844,157399
D0526851,157407
D0526858,157421
D0526922,157438
D0526972,157458
D0526987,157478
D0526990,157485
D0526994,157490
D0527008,157497
D0527028,157515
D0527060,157543
D0527080,157556
D0527094,157568
D0527136,157587
D0527142,157595
D0527146,157600
D0527150,157609
D0527171,157614
D0527181,157621
D0527186,157630
D0527194,157635
D0527208,157643
D0527219,157648
D0527234,157660
D0527243,157669
D0527299,157719
D0527315,157743
D0527316,157751
D0527321,157758
D0527362,157788
D0527394,157811
D0527416,157840
D0527423,157852
D0527481,157879
D0527528,157908
D0527543,157926
D0527552,157931
D0527579,157944
D0527611,157951
D0527632,157960
D0527659,157965
D0527663,157972
D0527687,157997
D0527705,158019
D0527715,158029
D0527725,158036
D0527731,158048
D0527744,158056
D0527761,158059
D0527772,158068
D0527844,158073
D0527845,158080
D0527848,158091
D0527852,158101
D0527864,158106
D0527876,158119
D0527884,158128
D0527888,158136
D0527897,158148
D0527949,158165
D0527952,158172
D0527976,158182
D0527986,158195
D0527994,158203
D0528004,158211
D0528031,158248
D0528071,158262
D0528095,158293
D0528109,158302
D0528154,158321
D0528158,158326
D0528176,158339
D0528226,158368
D0528237,158373
D0528276,158395
D0528277,158404
D0528287,158425
D0528309,158438
D0528320,158447
D0528332,158454
D0528357,158471
D0528379,158488
D0528413,158503
D0528418,158513
D0528433,158522
D0528441,158530
D0528531,158604
D0528535,158610
D0528541,158615
D0528556,158619
D0528607,158624
D0528611,158629
D0528638,158636
D0528709,158668
D0528711,158677
D0528721,158691
D0528726,158699
D0528771,158726
D0528772,158734
D0528773,158744
D0528805,158764
D0528810,158774
D0528860,158797
D0528867,158806
D0528880,158809
D0528940,158823
D0528947,158828
D0528962,158835
D0529017,158862
D0529030,158870
D0529043,158877
D0529066,158902
D0529084,158925
D0529110,158936
D0529135,158961
D0529150,158966
D0529169,158991
D0529173,158998
D0529189,159026
D0529213,159034
D0529218,159042
D0529233,159047
D0529239,159050
D0529261,159066
D0529286,159076
D0529291,159081
D0529347,159099
D0529350,159112
D0529372,159130
D0529419,159153
D0529484,159183
D0529503,159192
D0529536,159214
D0529571,159238
D0529595,159255
D0529598,159263
D0529603,159271
D0529620,159278
D0529627,159297
D0529644,159307
D0529683,159316
D0529688,159324
D0529691,159327
D0529692,159336
D0529694,159343
D0529746,159360
D0529753,159367
D0529755,159372
D0529768,159377
D0529774,159388
D0529803,159394
D0529836,159399
D0529846,159414
D0529866,159422
D0529944,159453
D0529962,159458
D0529979,159477
D0529982,159482
D0530001,159508
D0530006,159516
D0530061,159535
D0530066,159544
D0530113,159564
D0530120,159571
D0530139,159580
D0530156,159594
D0530163,159602
D0530179,159614
D0530190,159622
D0530205,159633
D0530231,159641
D0530236,159654
D0530267,159669
D0530270,159677
D0530287,159684
D0530307,159693
D0530347,159715
D0530363,159723
D0530406,159759
D0530407,159764
D0530465,159784
D0530502,159801
D0530571,159817
D0530586,159822
D0530590,159828
D0530607,159841
D0530640,159844
D0530648,159853
D0530668,159880
D0530678,159883
D0530682,159891
D0530687,159900
D0530709,159909
D0530741,159924
D0530756,159929
D0530818,159949
D0530828,159964
D0530836,159973
D0530903,159992
D0530935,160007
D0530937,160012
D0530961,160045
D0531010,160066
D0531020,160081
D0531041,160090
D0531060,160112
D0531099,160117
D0531132,160137
D0531146,160147
D0531155,160155
D0531175,160164
D0531225,160194
D0531323,160227
D0531342,160234
D0531354,160243
D0531364,160253
D0531392,160267
D0531399,160283
D0531415,160296
D0531416,160315
D0531477,160338
D0531482,160346
D0531492,160351
D0531497,160358
D0531533,160377
D0531536,160385
D0531602,160409
D0531643,160417
D0531660,160439
D0531726,160470
D0531775,160527
D0531852,160575
D0531882,160588
D0531887,160600
D0531901,160609
D0531904,160614
D0531906,160617
D0531957,160631
D0531968,160640
D0532014,160666
D0532094,160704
D0532098,160713
D0532101,160725
D0532123,160738
D0532124,160748
D0532135,160757
D0532147,160762
D0532160,160779
D0532174,160801
D0532177,160808
D0532210,160821
D0532302,160836
D0532320,160841
D0532322,160850
D0532323,160855
D0532366,160861
D0532372,160866
D0532399,160875
D0532415,160883
D0532430,160889
D0532441,160892
D0532458,160899
D0532462,160907
D0532475,160914
D0532482,160921
D0532487,160930
D0532496,160937
D0532499,160942
D0532521,160950
D0532526,160963
D0532527,160971
D0532530,160980
D0532550,160985
D0532576,160998
D0532592,161020
D0532593,161025
D0532617,161064
D0532636,161086
D0532639,161095
D0532651,161102
D0532654,161111
D0532671,161124
D0532694,161133
D0532697,161151
D0532713,161165
D0532739,161187
D0532778,161220
D0532779,161227
D0532788,161239
D0532806,161257
D0532828,161265
D0532838,161270
D0532842,161283
D0532909,161335
D0532921,161344
D0533007,161379
D0533022,161388
D0533055,161396
D0533061,161405
D0533173,161433
D0533175,161441
D0533176,161446
D0533204,161457
D0533220,161475
D0533221,161484
D0533233,161492
D0533239,161501
D0533244,161508
D0533359,161539
D0533372,161544
D0533383,161551
D0533386,161565
D0533396,161568
D0533420,161577
D0533424,161585
D0533427,161593
D0533475,161618
D0533500,161631
D0533514,161641
D0533522,161649
D0533526,161656
D0533533,161661
D0533545,161668
D0533556,161676
D0533558,161679
D0533559,161687
D0533612,161696
D0533614,161707
D0533635,161722
D0533678,161727
D0533716,161745
D0533743,161757
D0533790,161782
D0533837,161796
D0533900,161820
D0533915,161838
D0533933,161859
D0533955,161873
D0533988,161895
D0534021,161905
D0534120,161946
D0534126,161955
D0534152,161960
D0534154,161965
D0534172,161980
D0534179,161987
D0534181,161992
D0534231,162003
D0534263,162013
D0534281,162020
D0534284,162029
D0534298,162042
D0534344,162052
D0534351,162057
D0534356,162063
D0534377,162087
D0534403,162104
D0534441,162120
D0534444,162129
D0534508,162167
D0534531,162176
D0534535,162190
D0534539,162199
D0534560,162204
D0534564,162213
D0534566,162219
D0534636,162243
D0534648,162250
D0534659,162266
D0534699,162290
D0534706,162298
